Transaction ID,Bank,Year,Amount Involved,Fraudulent,Time,Category,Day,Frequency
TXN00492,Karnataka Bank Limited,2021-22,17.58135232518667,1,04:00-08:00,Medium,Weekday,Medium
TXN00301,Yes Bank Limited,2023-24,21.3,0,16:00-20:00,Medium,Weekend,Low
TXN00461,IDBI Bank Limited,2022-23,27.61,0,08:00-12:00,Medium,Weekend,Medium
TXN00014,City Union Bank Limited,2022-23,13.74,1,00:00-04:00,Medium,Weekday,High
TXN00454,South Indian Bank Limited,2022-23,73.84,1,20:00-00:00,Large,Weekend,Medium
TXN00331,HDFC Bank Limited,2022-23,8.28,1,20:00-00:00,Small,Weekday,High
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,08:00-12:00,Small,Weekday,Low
TXN00469,Yes Bank Limited,2021-22,13.24,0,12:00-16:00,Medium,Weekday,Low
TXN00249,RBL Bank Limited,2023-24,4.48,0,08:00-12:00,Small,Weekday,Low
TXN00285,Tamilnad Mercantile Bank Limited,2021-22,10.415751542026623,1,20:00-00:00,Medium,Weekday,High
TXN00111,ICICI Bank Limited,2022-23,27.81,0,08:00-12:00,Medium,Weekday,High
TXN00203,Axis Bank Limited,2023-24,4.1,0,08:00-12:00,Small,Weekday,Low
TXN00478,CSB Bank Limited,2021-22,36.550181202880246,1,00:00-04:00,Medium,Weekend,Medium
TXN00020,Yes Bank Limited,2021-22,22.42017212000082,1,20:00-00:00,Medium,Weekday,High
TXN00188,Bandhan Bank Limited,2021-22,18.28,1,20:00-00:00,Medium,Weekend,Medium
TXN00169,The Dhanalakshmi Bank Limited,2022-23,4.331839464425069,1,20:00-00:00,Small,Weekday,High
TXN00338,Karnataka Bank Limited,2022-23,8.44,0,08:00-12:00,Small,Weekday,Low
TXN00299,Jammu and Kashmir Bank Limited,2021-22,12.78,1,20:00-00:00,Medium,Weekday,Medium
TXN00387,Kotak Mahindra Bank Limited,2023-24,11.5,1,00:00-04:00,Medium,Weekday,High
TXN00184,DCB Bank Limited,2022-23,9.14,0,12:00-16:00,Small,Weekend,Medium
TXN00072,Karur Vysya Bank Limited,2023-24,3.47,0,12:00-16:00,Small,Weekday,Low
TXN00459,Bandhan Bank Limited,2023-24,3.7956926636954518,1,04:00-08:00,Small,Weekday,High
TXN00476,City Union Bank Limited,2021-22,5.04,0,08:00-12:00,Small,Weekday,Low
TXN00230,The Dhanalakshmi Bank Limited,2022-23,2.1,0,08:00-12:00,Small,Weekend,Medium
TXN00123,IDBI Bank Limited,2023-24,43.36325023941644,1,04:00-08:00,Medium,Weekday,Low
TXN00293,Nainital Bank Limited,2022-23,51.32,0,16:00-20:00,Large,Weekday,Low
TXN00189,Yes Bank Limited,2021-22,31.38181144396528,1,20:00-00:00,Medium,Weekend,High
TXN00116,Kotak Mahindra Bank Limited,2022-23,28.57,0,12:00-16:00,Medium,Weekday,High
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,12:00-16:00,Small,Weekday,Low
TXN00314,City Union Bank Limited,2023-24,8.27,0,08:00-12:00,Small,Weekday,Low
TXN00048,HDFC Bank Limited,2022-23,4.13,0,12:00-16:00,Small,Weekday,Low
TXN00402,Karur Vysya Bank Limited,2023-24,5.280595889619795,1,00:00-04:00,Small,Weekday,Medium
TXN00026,Nainital Bank Limited,2023-24,6.54,1,20:00-00:00,Small,Weekend,Medium
TXN00410,Nainital Bank Limited,2022-23,18.11,1,04:00-08:00,Medium,Weekday,High
TXN00167,Kotak Mahindra Bank Limited,2021-22,10.57,0,08:00-12:00,Medium,Weekend,Low
TXN00040,CSB Bank Limited,2021-22,12.44,0,12:00-16:00,Medium,Weekend,Low
TXN00134,HDFC Bank Limited,2023-24,5.48,0,08:00-12:00,Small,Weekday,Low
TXN00392,Yes Bank Limited,2021-22,11.42,1,04:00-08:00,Medium,Weekend,High
TXN00497,IDBI Bank Limited,2023-24,13.47,1,20:00-00:00,Medium,Weekday,Medium
TXN00204,IDBI Bank Limited,2021-22,23.94737290759908,1,20:00-00:00,Medium,Weekday,High
TXN00253,ICICI Bank Limited,2023-24,16.03,1,04:00-08:00,Medium,Weekday,Medium
TXN00393,Axis Bank Limited,2022-23,12.07223029712826,1,00:00-04:00,Medium,Weekday,High
TXN00135,Karnataka Bank Limited,2023-24,26.77,0,08:00-12:00,Medium,Weekday,Medium
TXN00116,Kotak Mahindra Bank Limited,2022-23,28.57,0,12:00-16:00,Medium,Weekday,Low
TXN00008,Tamilnad Mercantile Bank Limited,2022-23,11.28,0,12:00-16:00,Medium,Weekday,High
TXN00087,Axis Bank Limited,2022-23,17.18,0,08:00-12:00,Medium,Weekday,Medium
TXN00107,Nainital Bank Limited,2022-23,10.49,1,00:00-04:00,Medium,Weekend,Medium
TXN00008,Tamilnad Mercantile Bank Limited,2022-23,11.28,0,12:00-16:00,Medium,Weekday,Low
TXN00203,Axis Bank Limited,2023-24,4.1,0,08:00-12:00,Small,Weekday,Low
TXN00476,City Union Bank Limited,2021-22,5.04,0,16:00-20:00,Small,Weekend,Low
TXN00234,Nainital Bank Limited,2022-23,21.47,0,08:00-12:00,Medium,Weekend,Medium
TXN00469,Yes Bank Limited,2021-22,13.24,0,16:00-20:00,Medium,Weekday,Low
TXN00295,CSB Bank Limited,2021-22,7.679213931192847,1,04:00-08:00,Small,Weekday,Medium
TXN00303,City Union Bank Limited,2022-23,24.93,0,16:00-20:00,Medium,Weekend,Medium
TXN00335,Karnataka Bank Limited,2021-22,15.689901706130382,1,04:00-08:00,Medium,Weekend,High
TXN00181,RBL Bank Limited,2021-22,21.02,1,20:00-00:00,Medium,Weekday,High
TXN00002,The Dhanalakshmi Bank Limited,2023-24,19.78,0,08:00-12:00,Medium,Weekday,Medium
TXN00230,The Dhanalakshmi Bank Limited,2022-23,2.1,0,08:00-12:00,Small,Weekday,Low
TXN00365,CSB Bank Limited,2023-24,8.38,0,12:00-16:00,Small,Weekday,Medium
TXN00322,Bandhan Bank Limited,2023-24,17.20255185331649,1,00:00-04:00,Medium,Weekday,High
TXN00118,City Union Bank Limited,2021-22,41.10733539694817,1,00:00-04:00,Medium,Weekday,Medium
TXN00452,Bandhan Bank Limited,2022-23,25.42697154360824,1,00:00-04:00,Medium,Weekday,High
TXN00249,RBL Bank Limited,2023-24,4.48,0,12:00-16:00,Small,Weekday,Medium
TXN00365,CSB Bank Limited,2023-24,8.38,0,08:00-12:00,Small,Weekday,Medium
TXN00083,Karnataka Bank Limited,2021-22,23.74,0,08:00-12:00,Medium,Weekday,Low
TXN00164,Tamilnad Mercantile Bank Limited,2023-24,15.92,0,12:00-16:00,Medium,Weekday,Medium
TXN00101,HDFC Bank Limited,2023-24,8.545068322296949,1,04:00-08:00,Small,Weekday,High
TXN00304,IDBI Bank Limited,2022-23,20.83459292332065,1,20:00-00:00,Medium,Weekday,Medium
TXN00466,Karnataka Bank Limited,2021-22,24.11,0,08:00-12:00,Medium,Weekday,Low
TXN00301,Yes Bank Limited,2023-24,21.3,0,12:00-16:00,Medium,Weekday,Low
TXN00430,Bandhan Bank Limited,2023-24,16.582881424752237,1,04:00-08:00,Medium,Weekday,High
TXN00302,Federal Bank Limited,2022-23,17.543506190245616,1,20:00-00:00,Medium,Weekday,Medium
TXN00267,CSB Bank Limited,2021-22,13.375009042702391,1,04:00-08:00,Medium,Weekend,Low
TXN00451,Karur Vysya Bank Limited,2023-24,45.31,0,12:00-16:00,Medium,Weekday,Low
TXN00264,IDBI Bank Limited,2022-23,51.46,0,16:00-20:00,Large,Weekday,High
TXN00134,HDFC Bank Limited,2023-24,5.48,0,08:00-12:00,Small,Weekday,Low
TXN00022,Jammu and Kashmir Bank Limited,2023-24,10.52,0,08:00-12:00,Medium,Weekend,High
TXN00351,RBL Bank Limited,2021-22,7.920066498465354,1,00:00-04:00,Small,Weekday,Medium
TXN00139,Karnataka Bank Limited,2022-23,4.96,1,04:00-08:00,Small,Weekday,High
TXN00132,CSB Bank Limited,2023-24,13.733683037884996,1,04:00-08:00,Medium,Weekend,Medium
TXN00221,ICICI Bank Limited,2023-24,31.69,0,08:00-12:00,Medium,Weekday,Low
TXN00249,RBL Bank Limited,2023-24,4.48,0,12:00-16:00,Small,Weekday,Medium
TXN00428,Nainital Bank Limited,2022-23,17.6438013554457,1,00:00-04:00,Medium,Weekday,Medium
TXN00142,Bandhan Bank Limited,2023-24,18.06,1,00:00-04:00,Medium,Weekday,High
TXN00188,Bandhan Bank Limited,2021-22,17.94691929407801,1,04:00-08:00,Medium,Weekday,High
TXN00002,The Dhanalakshmi Bank Limited,2023-24,19.78,0,12:00-16:00,Medium,Weekend,Low
TXN00260,South Indian Bank Limited,2021-22,21.70995402671219,1,04:00-08:00,Medium,Weekend,Medium
TXN00423,Tamilnad Mercantile Bank Limited,2021-22,15.52,1,00:00-04:00,Medium,Weekday,Medium
TXN00312,Yes Bank Limited,2021-22,14.27,1,20:00-00:00,Medium,Weekday,Medium
TXN00429,Nainital Bank Limited,2022-23,48.437464221478294,1,00:00-04:00,Medium,Weekday,High
TXN00170,RBL Bank Limited,2021-22,6.397487497570293,1,00:00-04:00,Small,Weekday,High
TXN00039,South Indian Bank Limited,2022-23,7.828109779474343,1,00:00-04:00,Small,Weekend,Medium
TXN00182,Bandhan Bank Limited,2023-24,56.28297687633603,1,00:00-04:00,Large,Weekday,High
TXN00053,Karur Vysya Bank Limited,2023-24,18.08,1,04:00-08:00,Medium,Weekend,Medium
TXN00365,CSB Bank Limited,2023-24,8.38,0,08:00-12:00,Small,Weekday,Low
TXN00130,RBL Bank Limited,2021-22,6.59,0,12:00-16:00,Small,Weekday,Low
TXN00253,ICICI Bank Limited,2023-24,16.515954250663608,1,04:00-08:00,Medium,Weekend,High
TXN00198,Bandhan Bank Limited,2022-23,8.251222844223516,1,00:00-04:00,Small,Weekend,High
TXN00115,DCB Bank Limited,2023-24,13.315869493873336,1,20:00-00:00,Medium,Weekday,Medium
TXN00355,Kotak Mahindra Bank Limited,2021-22,18.82,0,12:00-16:00,Medium,Weekend,Medium
TXN00264,IDBI Bank Limited,2022-23,51.46,0,12:00-16:00,Large,Weekday,Low
TXN00006,Yes Bank Limited,2022-23,47.33,1,20:00-00:00,Medium,Weekday,High
TXN00134,HDFC Bank Limited,2023-24,5.48,0,16:00-20:00,Small,Weekend,High
TXN00147,Jammu and Kashmir Bank Limited,2021-22,7.4,0,12:00-16:00,Small,Weekend,Medium
TXN00307,Karur Vysya Bank Limited,2023-24,34.95,1,20:00-00:00,Medium,Weekend,High
TXN00088,Jammu and Kashmir Bank Limited,2021-22,14.38,0,12:00-16:00,Medium,Weekday,Medium
TXN00221,ICICI Bank Limited,2023-24,31.69,0,08:00-12:00,Medium,Weekend,Low
TXN00144,Karnataka Bank Limited,2022-23,78.50866900600842,1,04:00-08:00,Large,Weekend,High
TXN00471,IDFC First Bank Limited,2021-22,6.66,0,16:00-20:00,Small,Weekday,Low
TXN00482,DCB Bank Limited,2023-24,25.86,0,08:00-12:00,Medium,Weekday,Low
TXN00400,Tamilnad Mercantile Bank Limited,2021-22,10.695437794466793,1,04:00-08:00,Medium,Weekend,High
TXN00451,Karur Vysya Bank Limited,2023-24,45.31,0,12:00-16:00,Medium,Weekday,Low
TXN00352,The Dhanalakshmi Bank Limited,2022-23,7.12,1,00:00-04:00,Small,Weekday,High
TXN00222,Axis Bank Limited,2023-24,3.6,0,08:00-12:00,Small,Weekend,Medium
TXN00314,City Union Bank Limited,2023-24,8.27,0,12:00-16:00,Small,Weekend,Low
TXN00364,HDFC Bank Limited,2022-23,30.84,1,20:00-00:00,Medium,Weekday,Low
TXN00177,RBL Bank Limited,2021-22,91.98,1,04:00-08:00,Large,Weekend,Medium
TXN00287,Bandhan Bank Limited,2021-22,14.39,0,16:00-20:00,Medium,Weekday,Medium
TXN00471,IDFC First Bank Limited,2021-22,6.66,0,16:00-20:00,Small,Weekday,Medium
TXN00115,DCB Bank Limited,2023-24,14.285997061556087,1,20:00-00:00,Medium,Weekend,High
TXN00057,ICICI Bank Limited,2021-22,7.69,1,20:00-00:00,Small,Weekday,High
TXN00404,Kotak Mahindra Bank Limited,2023-24,5.24,0,12:00-16:00,Small,Weekday,Low
TXN00044,Yes Bank Limited,2023-24,6.347361499737633,1,04:00-08:00,Small,Weekday,Low
TXN00435,City Union Bank Limited,2021-22,20.87781623419957,1,00:00-04:00,Medium,Weekend,Low
TXN00230,The Dhanalakshmi Bank Limited,2022-23,2.1,0,08:00-12:00,Small,Weekday,Low
TXN00104,Jammu and Kashmir Bank Limited,2023-24,8.31,0,12:00-16:00,Small,Weekday,Low
TXN00279,Jammu and Kashmir Bank Limited,2023-24,5.62,0,08:00-12:00,Small,Weekend,High
TXN00218,ICICI Bank Limited,2023-24,5.392298416339156,1,20:00-00:00,Small,Weekend,Low
TXN00219,HDFC Bank Limited,2021-22,13.640494789182114,1,00:00-04:00,Medium,Weekday,High
TXN00179,RBL Bank Limited,2021-22,8.36198394592029,1,20:00-00:00,Small,Weekend,High
TXN00457,ICICI Bank Limited,2021-22,1.65,1,04:00-08:00,Small,Weekday,Medium
TXN00125,Kotak Mahindra Bank Limited,2023-24,9.018115966877762,1,00:00-04:00,Small,Weekday,High
TXN00372,The Dhanalakshmi Bank Limited,2022-23,8.21,1,04:00-08:00,Small,Weekend,High
TXN00023,Jammu and Kashmir Bank Limited,2023-24,12.36,1,04:00-08:00,Medium,Weekday,Medium
TXN00060,Federal Bank Limited,2023-24,10.884292898851351,1,20:00-00:00,Medium,Weekend,High
TXN00041,Karur Vysya Bank Limited,2023-24,18.43,1,00:00-04:00,Medium,Weekday,High
TXN00057,ICICI Bank Limited,2021-22,7.9456623265247615,1,00:00-04:00,Small,Weekday,High
TXN00048,HDFC Bank Limited,2022-23,4.13,0,12:00-16:00,Small,Weekday,Low
TXN00255,City Union Bank Limited,2021-22,20.63680864495283,1,04:00-08:00,Medium,Weekend,Low
TXN00072,Karur Vysya Bank Limited,2023-24,3.47,0,08:00-12:00,Small,Weekday,Medium
TXN00467,IndusInd Bank Limited,2023-24,22.36,1,04:00-08:00,Medium,Weekday,High
TXN00060,Federal Bank Limited,2023-24,11.375245213477989,1,20:00-00:00,Medium,Weekday,High
TXN00291,Axis Bank Limited,2022-23,5.665931108805837,1,20:00-00:00,Small,Weekday,High
TXN00179,RBL Bank Limited,2021-22,7.686583757709006,1,00:00-04:00,Small,Weekday,Medium
TXN00365,CSB Bank Limited,2023-24,8.38,0,08:00-12:00,Small,Weekday,Low
TXN00113,Axis Bank Limited,2023-24,15.08,0,12:00-16:00,Medium,Weekend,Medium
TXN00121,Karur Vysya Bank Limited,2023-24,8.53,0,12:00-16:00,Small,Weekday,Low
TXN00284,Karnataka Bank Limited,2021-22,24.58,1,00:00-04:00,Medium,Weekday,Medium
TXN00088,Jammu and Kashmir Bank Limited,2021-22,14.38,0,12:00-16:00,Medium,Weekday,Medium
TXN00205,Federal Bank Limited,2023-24,20.42,0,08:00-12:00,Medium,Weekday,Low
TXN00197,The Dhanalakshmi Bank Limited,2021-22,14.90206643133382,1,20:00-00:00,Medium,Weekday,Medium
TXN00072,Karur Vysya Bank Limited,2023-24,3.47,0,08:00-12:00,Small,Weekday,Low
TXN00016,Bandhan Bank Limited,2022-23,11.817061887725464,1,00:00-04:00,Medium,Weekend,Low
TXN00182,Bandhan Bank Limited,2023-24,53.38,1,00:00-04:00,Large,Weekday,Low
TXN00336,HDFC Bank Limited,2023-24,28.02099889817615,1,04:00-08:00,Medium,Weekday,Medium
TXN00258,South Indian Bank Limited,2021-22,33.16081806236523,1,00:00-04:00,Medium,Weekday,High
TXN00469,Yes Bank Limited,2021-22,13.24,0,16:00-20:00,Medium,Weekend,Low
TXN00031,The Dhanalakshmi Bank Limited,2021-22,26.976247032227427,1,04:00-08:00,Medium,Weekend,High
TXN00200,IndusInd Bank Limited,2023-24,35.71471931863108,1,04:00-08:00,Medium,Weekday,High
TXN00222,Axis Bank Limited,2023-24,3.6,0,08:00-12:00,Small,Weekday,Medium
TXN00054,RBL Bank Limited,2022-23,13.597457850098081,1,00:00-04:00,Medium,Weekday,High
TXN00065,Bandhan Bank Limited,2022-23,7.38,0,12:00-16:00,Small,Weekday,Low
TXN00020,Yes Bank Limited,2021-22,22.08,1,20:00-00:00,Medium,Weekday,Medium
TXN00152,Axis Bank Limited,2021-22,7.72,1,00:00-04:00,Small,Weekday,High
TXN00203,Axis Bank Limited,2023-24,4.1,0,12:00-16:00,Small,Weekday,Medium
TXN00164,Tamilnad Mercantile Bank Limited,2023-24,15.92,0,12:00-16:00,Medium,Weekday,High
TXN00167,Kotak Mahindra Bank Limited,2021-22,10.57,0,16:00-20:00,Medium,Weekday,Low
TXN00418,DCB Bank Limited,2022-23,29.706419030117768,1,20:00-00:00,Medium,Weekday,High
TXN00500,IDBI Bank Limited,2022-23,20.535853901489126,1,20:00-00:00,Medium,Weekday,Low
TXN00293,Nainital Bank Limited,2022-23,51.32,0,16:00-20:00,Large,Weekend,Low
TXN00223,IndusInd Bank Limited,2022-23,7.79,1,20:00-00:00,Small,Weekday,High
TXN00313,Axis Bank Limited,2021-22,7.23,0,12:00-16:00,Small,Weekday,Low
TXN00497,IDBI Bank Limited,2023-24,14.558094433558269,1,00:00-04:00,Medium,Weekend,Low
TXN00279,Jammu and Kashmir Bank Limited,2023-24,5.62,0,16:00-20:00,Small,Weekday,Low
TXN00184,DCB Bank Limited,2022-23,9.14,0,08:00-12:00,Small,Weekend,High
TXN00267,CSB Bank Limited,2021-22,14.009032551414544,1,00:00-04:00,Medium,Weekday,High
TXN00211,City Union Bank Limited,2021-22,11.29,1,00:00-04:00,Medium,Weekend,High
TXN00349,Bandhan Bank Limited,2023-24,18.09,1,04:00-08:00,Medium,Weekend,Low
TXN00105,Bandhan Bank Limited,2021-22,30.477831740289872,1,00:00-04:00,Medium,Weekday,Medium
TXN00361,Jammu and Kashmir Bank Limited,2021-22,9.12,0,16:00-20:00,Small,Weekday,Medium
TXN00088,Jammu and Kashmir Bank Limited,2021-22,14.38,0,08:00-12:00,Medium,Weekday,Low
TXN00104,Jammu and Kashmir Bank Limited,2023-24,8.31,0,12:00-16:00,Small,Weekday,Medium
TXN00476,City Union Bank Limited,2021-22,5.04,0,12:00-16:00,Small,Weekday,Low
TXN00050,ICICI Bank Limited,2021-22,30.666367678908806,1,00:00-04:00,Medium,Weekday,Medium
TXN00293,Nainital Bank Limited,2022-23,51.32,0,08:00-12:00,Large,Weekday,Low
TXN00297,RBL Bank Limited,2022-23,37.32,0,08:00-12:00,Medium,Weekend,Low
TXN00062,CSB Bank Limited,2023-24,6.483355974643865,1,00:00-04:00,Small,Weekend,High
TXN00186,Axis Bank Limited,2022-23,29.58,1,20:00-00:00,Medium,Weekday,High
TXN00249,RBL Bank Limited,2023-24,4.48,0,16:00-20:00,Small,Weekday,Low
TXN00088,Jammu and Kashmir Bank Limited,2021-22,14.38,0,12:00-16:00,Medium,Weekday,Low
TXN00019,Bandhan Bank Limited,2022-23,4.14,1,20:00-00:00,Small,Weekday,High
TXN00120,DCB Bank Limited,2023-24,9.11,0,08:00-12:00,Small,Weekend,Low
TXN00314,City Union Bank Limited,2023-24,8.27,0,16:00-20:00,Small,Weekday,Low
TXN00276,RBL Bank Limited,2022-23,22.38,0,08:00-12:00,Medium,Weekday,Low
TXN00378,RBL Bank Limited,2022-23,8.579885727710273,1,20:00-00:00,Small,Weekend,Medium
TXN00482,DCB Bank Limited,2023-24,25.86,0,08:00-12:00,Medium,Weekday,Low
TXN00269,Karur Vysya Bank Limited,2023-24,21.855973329228732,1,04:00-08:00,Medium,Weekend,High
TXN00234,Nainital Bank Limited,2022-23,21.47,0,16:00-20:00,Medium,Weekend,Low
TXN00466,Karnataka Bank Limited,2021-22,24.11,0,08:00-12:00,Medium,Weekday,High
TXN00116,Kotak Mahindra Bank Limited,2022-23,28.57,0,16:00-20:00,Medium,Weekday,Low
TXN00451,Karur Vysya Bank Limited,2023-24,45.31,0,12:00-16:00,Medium,Weekend,Medium
TXN00001,HDFC Bank Limited,2022-23,3.369604053343308,1,00:00-04:00,Small,Weekday,Medium
TXN00360,Yes Bank Limited,2023-24,3.03,0,12:00-16:00,Small,Weekday,Low
TXN00329,IndusInd Bank Limited,2022-23,16.77,1,00:00-04:00,Medium,Weekday,Medium
TXN00152,Axis Bank Limited,2021-22,8.358740089346375,1,20:00-00:00,Small,Weekday,High
TXN00360,Yes Bank Limited,2023-24,3.03,0,12:00-16:00,Small,Weekday,Low
TXN00261,Bandhan Bank Limited,2021-22,11.34,1,00:00-04:00,Medium,Weekday,High
TXN00030,Jammu and Kashmir Bank Limited,2021-22,3.12,1,20:00-00:00,Small,Weekend,High
TXN00482,DCB Bank Limited,2023-24,25.86,0,08:00-12:00,Medium,Weekday,Low
TXN00316,IDFC First Bank Limited,2023-24,17.73782498144149,1,00:00-04:00,Medium,Weekend,Medium
TXN00130,RBL Bank Limited,2021-22,6.59,0,12:00-16:00,Small,Weekend,Medium
TXN00167,Kotak Mahindra Bank Limited,2021-22,10.57,0,12:00-16:00,Medium,Weekend,Low
TXN00266,Axis Bank Limited,2023-24,3.88,1,20:00-00:00,Small,Weekend,High
TXN00043,IDBI Bank Limited,2022-23,14.15,1,00:00-04:00,Medium,Weekday,High
TXN00188,Bandhan Bank Limited,2021-22,19.75038301698694,1,20:00-00:00,Medium,Weekday,Medium
TXN00338,Karnataka Bank Limited,2022-23,8.44,0,12:00-16:00,Small,Weekend,Low
TXN00489,RBL Bank Limited,2021-22,7.53,0,08:00-12:00,Small,Weekend,High
TXN00198,Bandhan Bank Limited,2022-23,8.020895760479235,1,04:00-08:00,Small,Weekend,High
TXN00264,IDBI Bank Limited,2022-23,51.46,0,16:00-20:00,Large,Weekend,Low
TXN00033,DCB Bank Limited,2022-23,14.95,0,16:00-20:00,Medium,Weekday,Medium
TXN00188,Bandhan Bank Limited,2021-22,18.906986402903335,1,00:00-04:00,Medium,Weekday,High
TXN00451,Karur Vysya Bank Limited,2023-24,45.31,0,12:00-16:00,Medium,Weekend,Medium
TXN00143,IDFC First Bank Limited,2022-23,14.944114172183776,1,20:00-00:00,Medium,Weekday,Medium
TXN00111,ICICI Bank Limited,2022-23,27.81,0,16:00-20:00,Medium,Weekday,Low
TXN00134,HDFC Bank Limited,2023-24,5.48,0,12:00-16:00,Small,Weekday,Medium
TXN00008,Tamilnad Mercantile Bank Limited,2022-23,11.28,0,08:00-12:00,Medium,Weekend,Medium
TXN00360,Yes Bank Limited,2023-24,3.03,0,16:00-20:00,Small,Weekday,Low
TXN00338,Karnataka Bank Limited,2022-23,8.44,0,08:00-12:00,Small,Weekday,Low
TXN00489,RBL Bank Limited,2021-22,7.53,0,12:00-16:00,Small,Weekday,Low
TXN00135,Karnataka Bank Limited,2023-24,26.77,0,08:00-12:00,Medium,Weekday,Low
TXN00330,Nainital Bank Limited,2022-23,20.45,0,12:00-16:00,Medium,Weekend,High
TXN00425,DCB Bank Limited,2022-23,12.70753989018785,1,20:00-00:00,Medium,Weekday,High
TXN00114,City Union Bank Limited,2023-24,24.82,0,08:00-12:00,Medium,Weekday,Medium
TXN00189,Yes Bank Limited,2021-22,28.6,1,00:00-04:00,Medium,Weekday,Low
TXN00153,Axis Bank Limited,2021-22,5.9020142265847975,1,04:00-08:00,Small,Weekend,High
TXN00147,Jammu and Kashmir Bank Limited,2021-22,7.4,0,08:00-12:00,Small,Weekday,Medium
TXN00005,ICICI Bank Limited,2023-24,2.307592768281239,1,04:00-08:00,Small,Weekend,Low
TXN00135,Karnataka Bank Limited,2023-24,26.77,0,08:00-12:00,Medium,Weekday,Medium
TXN00285,Tamilnad Mercantile Bank Limited,2021-22,10.926035830253364,1,00:00-04:00,Medium,Weekday,Low
TXN00210,Tamilnad Mercantile Bank Limited,2023-24,44.18975246231035,1,20:00-00:00,Medium,Weekday,High
TXN00180,RBL Bank Limited,2021-22,28.09,1,04:00-08:00,Medium,Weekday,Medium
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,12:00-16:00,Small,Weekday,Low
TXN00287,Bandhan Bank Limited,2021-22,14.39,0,12:00-16:00,Medium,Weekend,Low
TXN00446,IDFC First Bank Limited,2021-22,5.580992354969703,1,20:00-00:00,Small,Weekday,Medium
TXN00072,Karur Vysya Bank Limited,2023-24,3.47,0,08:00-12:00,Small,Weekday,Low
TXN00048,HDFC Bank Limited,2022-23,4.13,0,12:00-16:00,Small,Weekday,Low
TXN00033,DCB Bank Limited,2022-23,14.95,0,08:00-12:00,Medium,Weekday,Medium
TXN00123,IDBI Bank Limited,2023-24,43.11,1,04:00-08:00,Medium,Weekday,Medium
TXN00293,Nainital Bank Limited,2022-23,51.32,0,16:00-20:00,Large,Weekend,Low
TXN00330,Nainital Bank Limited,2022-23,20.45,0,12:00-16:00,Medium,Weekday,Medium
TXN00295,CSB Bank Limited,2021-22,7.461485378143932,1,04:00-08:00,Small,Weekday,High
TXN00279,Jammu and Kashmir Bank Limited,2023-24,5.62,0,16:00-20:00,Small,Weekend,Low
TXN00403,DCB Bank Limited,2021-22,19.89,0,16:00-20:00,Medium,Weekend,Low
TXN00061,IDFC First Bank Limited,2021-22,30.55,1,00:00-04:00,Medium,Weekday,High
TXN00179,RBL Bank Limited,2021-22,8.24,1,00:00-04:00,Small,Weekend,High
TXN00462,HDFC Bank Limited,2021-22,85.78,1,00:00-04:00,Large,Weekday,High
TXN00264,IDBI Bank Limited,2022-23,51.46,0,08:00-12:00,Large,Weekday,Low
TXN00242,Nainital Bank Limited,2022-23,5.18,1,00:00-04:00,Small,Weekday,High
TXN00360,Yes Bank Limited,2023-24,3.03,0,08:00-12:00,Small,Weekday,Low
TXN00451,Karur Vysya Bank Limited,2023-24,45.31,0,08:00-12:00,Medium,Weekday,Low
TXN00476,City Union Bank Limited,2021-22,5.04,0,08:00-12:00,Small,Weekend,Medium
TXN00011,Yes Bank Limited,2023-24,11.82,1,00:00-04:00,Medium,Weekday,High
TXN00134,HDFC Bank Limited,2023-24,5.48,0,12:00-16:00,Small,Weekday,Low
TXN00033,DCB Bank Limited,2022-23,14.95,0,08:00-12:00,Medium,Weekday,Medium
TXN00111,ICICI Bank Limited,2022-23,27.81,0,12:00-16:00,Medium,Weekend,Low
TXN00177,RBL Bank Limited,2021-22,94.57036351310227,1,00:00-04:00,Large,Weekday,High
TXN00294,Tamilnad Mercantile Bank Limited,2021-22,20.34,1,20:00-00:00,Medium,Weekday,Medium
TXN00476,City Union Bank Limited,2021-22,5.04,0,08:00-12:00,Small,Weekday,Low
TXN00105,Bandhan Bank Limited,2021-22,31.31875233384242,1,20:00-00:00,Medium,Weekday,Medium
TXN00072,Karur Vysya Bank Limited,2023-24,3.47,0,16:00-20:00,Small,Weekday,Medium
TXN00353,IDFC First Bank Limited,2021-22,12.050336570604724,1,04:00-08:00,Medium,Weekday,High
TXN00116,Kotak Mahindra Bank Limited,2022-23,28.57,0,08:00-12:00,Medium,Weekday,Low
TXN00365,CSB Bank Limited,2023-24,8.38,0,12:00-16:00,Small,Weekday,Medium
TXN00158,HDFC Bank Limited,2022-23,3.6871711745095195,1,00:00-04:00,Small,Weekend,High
TXN00397,City Union Bank Limited,2023-24,27.07,1,00:00-04:00,Medium,Weekday,Medium
TXN00365,CSB Bank Limited,2023-24,8.38,0,12:00-16:00,Small,Weekday,Low
TXN00306,RBL Bank Limited,2023-24,7.94,1,04:00-08:00,Small,Weekday,High
TXN00471,IDFC First Bank Limited,2021-22,6.66,0,12:00-16:00,Small,Weekend,Low
TXN00121,Karur Vysya Bank Limited,2023-24,8.53,0,12:00-16:00,Small,Weekday,Low
TXN00120,DCB Bank Limited,2023-24,9.11,0,16:00-20:00,Small,Weekday,Low
